unitid,year,instatetuition,costs,faculty,white_cohortsize
110574,1998,1746,119.074689,350,159
110574,1999,0,125.935615,355,147
110574,2000,0,146.723655,353,156
110574,2001,0,175.543366,351,131
110574,2002,0,153.599935,336,164
110574,2003,0,158.849789,330,140
110574,2004,0,152.90706,312,159
110574,2005,0,142.700631,322,138
110574,2006,0,158.732382,334,126
110574,2007,0,171.032914,350,124
110574,2008,0,187.556246,372,188
110574,2009,0,201.326638,354,187
110574,2010,0,179.489946,327,165
110583,1991,936,196.148238,861,791
110583,1992,1425,191.674428,793,497
110583,1993,1674,189.84985,780,439
110583,1995,1891,200.55184,773,515
110583,1996,1935,208.025075,775,641
110583,1997,1844,213.942025,779,706
110583,1998,1766,227.711567,782,809
110583,1999,0,244.38148,815,1068
110583,2000,0,328.493346,869.5,1078
110583,2001,0,376.701472,924,1474
110583,2002,0,288.394134,947,1064
110583,2003,0,312.360925,964,1233
110583,2004,0,314.028114,918,1000
110583,2005,0,313.724487,968,1348
110583,2006,0,353.262581,987,1307
110583,2007,0,363.611753,1030,1135
110583,2008,0,397.871551,1012,1324
110583,2009,0,412.167584,1001,779
110583,2010,0,388.372973,953,808
110592,1991,936,142.640395,616,75
110592,1992,1427,139.483913,550,47
110592,1993,1674,133.528956,579,33
110592,1995,1891,142.597254,565,62
110592,1996,1935,146.499114,555,66
110592,1997,1758,145.874938,573,64
110592,1998,1679,158.578482,569,80
110592,1999,0,176.747372,592,86
110592,2000,0,207.29963,586.5,75
110592,2001,0,231.480958,581,70
110592,2002,0,207.000523,599,97
110592,2003,0,216.148036,600,83
110592,2004,0,215.34514,558,61
110592,2005,0,209.329662,581,60
110592,2006,0,219.348374,565,76
110592,2007,0,231.458669,566,65
110592,2008,0,240.637994,579,67
110592,2009,0,259.144955,579,81
110592,2010,0,228.505556,556,80
110617,1991,936,159.230999,808,678
110617,1992,1460,160.762944,726,418
110617,1993,1674,163.371464,721,496
110617,1995,1891,177.360771,717,473
110617,1996,1935,173.012076,720,524
110617,1997,1982,194.941513,713,505
110617,1998,1934,197.155335,706,589
110617,1999,0,215.393825,731,704
110617,2000,0,293.10579,728,741
110617,2001,0,321.154414,725,891
110617,2002,0,272.023344,801,944
110617,2003,0,289.708599,811,941
110617,2004,0,295.132439,800,884
110617,2005,0,294.165252,765,911
110617,2006,0,288.806071,786,901
110617,2007,0,310.747975,783,682
110617,2008,0,334.269539,779,869
110617,2009,0,346.734388,776,906
110617,2010,0,340.387529,723,783
113698,1991,10390,11.823311,42,44
113698,1992,11280,14.336986,42,44
113698,1993,12180,14.658314,40,49
113698,1995,13890,18.581121,46,49
113698,1996,14670,20.483669,39,31
113698,1997,15424,19.668532,44,38
113698,1998,16160,20.970784,49,45
113698,1999,16512,19.783485,43,67
113698,2000,17256,20.041422,48.5,58
113698,2001,18648,23.328268,54,59
113698,2002,20320,26.339737,58,78
113698,2003,22250,28.86789,72,88
113698,2004,24254,29.978153,65,109
113698,2005,25950,30.967719,67,82
113698,2006,27770,32.016529,78,99
113698,2007,30270,39.115926,73,100
113698,2008,32090,42.870539,79,71
113698,2009,33540,43.29243,81,98
113698,2010,35220,48.183079,83,91
115755,1991,936,72.689966,342,649
115755,1992,1467,75.491862,324,560
115755,1993,1674,76.200026,301,390
115755,1995,1891,78.302663,311,644
115755,1996,1935,80.203681,315,529
115755,1997,1923,86.336329,309,481
115755,1998,1905,89.242899,319,477
115755,1999,0,93.20381,317,511
115755,2000,0,121.265421,313,535
115755,2001,0,128.869259,309,461
115755,2002,0,106.377971,303,499
115755,2003,0,111.739847,288,506
115755,2004,0,114.092962,288,426
115755,2005,0,115.057739,289,433
115755,2006,0,114.082254,299,485
115755,2007,0,123.378558,284,472
115755,2008,0,125.379857,279,555
115755,2009,0,136.422938,272,741
115755,2010,0,136.869009,250,644
119173,1991,9950,18.051735,54,29
119173,1992,10830,19.564014,58,29
119173,1993,11690,22.30449,52,39
119173,1995,13812,28.593324,72,30
119173,1996,14014,30.130831,65,30
119173,1997,14716,30.30943,76,44
119173,1998,15452,27.281992,82,43
119173,1999,16776,30.176358,76,26
119173,2000,17036,31.923066,75.5,33
119173,2001,17888,34.320554,75,38
119173,2002,18782,33.796777,55,21
119173,2003,19722,36.499404,71,40
119173,2004,20708,38.197317,70,33
119173,2005,22054,40.521984,74,46
119173,2006,23380,46.609149,77,26
119173,2007,24550,46.291806,81,20
119173,2008,26280,48.985649,83,21
119173,2009,27840,54.179416,90,17
119173,2010,29232,54.041751,95,29
120184,1991,10165,10.793662,55,32
120184,1992,11015,11.41318,57,32
120184,1993,11750,13.193448,59,39
120184,1995,13535,17.44828,60,42
120184,1996,14400,18.73215,60,40
120184,1997,14976,16.843001,62,41
120184,1998,15576,18.456511,63,40
120184,1999,16200,18.976356,66,38
120184,2000,16850,20.61308,61.5,49
120184,2001,18200,22.254229,57,29
120184,2002,19110,23.261017,51,43
120184,2003,20050,23.550623,57,70
120184,2004,21350,23.976562,52,78
120184,2005,22520,26.176489,50,50
120184,2006,23650,26.112578,53,59
120184,2007,24450,27.290143,54,30
120184,2008,25300,28.070661,54,32
120184,2009,26830,27.042563,55,26
120184,2010,28200,27.010381,59,31
121309,1991,8058,29.089436,92,243
121309,1992,8838,28.655224,91,317
121309,1993,9542,32.47261,94,361
121309,1995,10880,37.197425,101,405
121309,1996,11824,39.405134,100,445
121309,1997,12464,33.023352,108,424
121309,1998,12650,36.035182,109,499
121309,1999,13186,41.540455,117,520
121309,2000,13900,43.74673,120.5,457
121309,2001,14800,47.813317,124,478
121309,2002,15760,49.845379,128,459
121309,2003,18000,53.769917,134,455
121309,2004,19040,58.209741,135,425
121309,2005,20200,61.344362,139,446
121309,2006,21620,64.712386,145,412
121309,2007,23200,70.395941,151,420
121309,2008,24580,74.603572,146,425
121309,2009,25300,75.869748,154,390
121309,2010,26500,74.640141,142,409
121345,1991,14800,51.18819,145,209
121345,1992,15700,48.318258,160,212
121345,1993,16720,50.93858,161,205
121345,1995,18600,53.782854,154,209
121345,1996,19530,59.827445,154,190
121345,1997,20500,54.944,152,210
121345,1998,21420,58.713,161,211
121345,1999,22940,61.649,155,224
121345,2000,23910,68.362,156,238
121345,2001,24750,73.691,157,234
121345,2002,25730,79.614,168,224
121345,2003,26890,81.475,174,208
121345,2004,28100,85.903,181,204
121345,2005,29650,92.208,190,186
121345,2006,31580,97.923,197,185
121345,2007,33635,107.885,204,173
121345,2008,35318,117.795,199,174
121345,2009,36710,122.066,200,166
121345,2010,38087,119.226,200,191
122409,1991,936,227.019824,1018,1325
122409,1992,1500,227.233457,940,947
122409,1993,1674,224.287564,909,842
122409,1995,1891,232.012356,894,1238
122409,1996,1935,239.045921,891,1234
122409,1997,1932,259.9739,904,1347
122409,1998,1784,270.970122,907,1419
122409,1999,0,455.657919,934,1433
122409,2000,0,491.896381,984.5,1441
122409,2001,0,552.161941,1035,1694
122409,2002,0,358.4087,1042,1890
122409,2003,0,376.491591,977,1859
122409,2004,0,375.735184,886,1905
122409,2005,0,380.037223,931,1807
122409,2006,0,409.635765,964,2158
122409,2007,0,442.960243,959,2312
122409,2008,0,461.274537,966,1577
122409,2009,0,485.907668,900,1389
122409,2010,0,448.380833,849,1332
122436,1991,11440,87.507968,254,645
122436,1992,12240,95.281353,263,636
122436,1993,12970,101.857006,265,619
122436,1995,14320,114.33794,271,674
122436,1996,14960,113.301942,274,734
122436,1997,15780,118.7915,283,736
122436,1998,16470,104.398779,288,719
122436,1999,17780,100.223179,294,726
122436,2000,19020,126.694407,305,745
122436,2001,20350,140.623237,316,677
122436,2002,21880,159.117364,328,732
122436,2003,23410,172.482766,341,726
122436,2004,24860,186.105454,340,830
122436,2005,26350,202.442757,359,760
122436,2006,30480,217.95647,363,702
122436,2007,32300,228.228196,367,654
122436,2008,34000,240.35038,369,810
122436,2009,35870,250.522,381,645
122436,2010,36950,249.17,393,729
122597,1991,936,173.74552,807,308
122597,1992,1444,177.144916,727,276
122597,1993,1674,177.210792,709,263
122597,1995,1891,213.031231,728,349
122597,1996,1935,221.825775,760,393
122597,1997,1978,260.352475,767,380
122597,1998,1884,270.610503,772,413
122597,1999,0,270.28207,793,491
122597,2000,0,321.215251,781,474
122597,2001,0,330.565769,769,477
122597,2002,0,318.102245,784,510
122597,2003,0,334.352479,792,685
122597,2004,0,349.783837,767,843
122597,2005,0,363.029773,775,981
122597,2006,0,372.458625,787,1019
122597,2007,0,401.986541,845,1118
122597,2008,0,431.055092,860,1157
122597,2009,0,437.219606,852,1182
122597,2010,0,425.501559,803,1049
122612,1991,11040,76.347,240,227
122612,1992,11816,91.964,261,219
122612,1993,12578,99.669,262,208
122612,1995,14108,115.33,284,196
122612,1996,14920,118.647501,290,214
122612,1997,15850,130.843,303,210
122612,1998,16630,134.134,303,249
122612,1999,17710,142.61,332,328
122612,2000,18860,151.306,321,315
122612,2001,20190,137.386,310,357
122612,2002,21660,151.415,326,303
122612,2003,23220,160.713,345,351
122612,2004,24800,176.31,344,358
122612,2005,26680,186.497,348,372
122612,2006,28420,196.554,367,417
122612,2007,30840,209.197,371,428
122612,2008,33160,227.664,380,439
122612,2009,34430,242.267,386,416
122612,2010,36000,241.025,394,413
122931,1991,11271,100.83,317,620
122931,1992,12150,104.169999,326,552
122931,1993,12879,114.575,324,492
122931,1995,14604,126.403,322,580
122931,1996,15450,135.478,344,618
122931,1997,16455,116.713,359,592
122931,1998,17442,123.907,369,588
122931,1999,19095,129.263,399,649
122931,2000,20337,140.502,405,601
122931,2001,22572,153.908,411,597
122931,2002,23925,166.079,413,694
122931,2003,25365,176.398,416,566
122931,2004,27135,185.846,423,693
122931,2005,28899,192.145,447,699
122931,2006,30900,202.454,474,655
122931,2007,33000,216.959,506,548
122931,2008,34950,233.935,512,471
122931,2009,36000,251.943,434,412
122931,2010,37368,253.701,448,639
123554,1991,11036,42.020652,123,292
123554,1992,11966,43.954359,135,324
123554,1993,12636,49.22622,135,301
123554,1995,14250,55.791762,160,326
123554,1996,15098,53.887764,155,317
123554,1997,15880,52.776669,164,388
123554,1998,16809,55.857277,172,386
123554,1999,17340,59.771396,175,404
123554,2000,18120,62.471787,178.5,388
123554,2001,19390,67.548924,182,344
123554,2002,20750,72.524608,185,389
123554,2003,23640,81.45585,199,327
123554,2004,25000,88.519819,198,299
123554,2005,27130,91.396151,197,347
123554,2006,28900,88.95581,200,299
123554,2007,30930,93.168485,207,342
123554,2008,33100,99.117713,207,326
123554,2009,33760,103.393226,202,254
123554,2010,35280,100.850075,189,308
123572,1991,936,57.300334,260,459
123572,1992,1474,59.863135,241,407
123572,1993,1674,57.564295,233,355
123572,1995,1891,61.241571,238,459
123572,1996,1935,65.546205,243,538
123572,1997,2110,75.034695,234,586
123572,1998,2082,72.938255,249,545
123572,1999,0,83.36342,243,551
123572,2000,0,110.049097,248.5,705
123572,2001,0,118.653292,254,691
123572,2002,0,124.088983,254,825
123572,2003,0,132.820586,267,918
123572,2004,0,146.481549,240,778
123572,2005,0,141.976344,263,719
123572,2006,0,142.28714,266,985
123572,2007,0,153.148951,273,1150
123572,2008,0,148.127205,274,1136
123572,2009,0,150.164562,272,913
123572,2010,0,143.959652,254,878
126562,1991,1808,63.855438,347,128
126562,1992,1917,66.475499,355,131
126562,1993,1955,75.246309,368,131
126562,1995,2098,81.810342,374,124
126562,1996,2183,88.277184,382,229
126562,1997,2191,94.893815,411,231
126562,1998,2255,100.272768,392,202
126562,1999,2068,107.993826,417,253
126562,2000,2298,114.467118,423,271
126562,2001,2934,128.631791,429,287
126562,2002,2752,131.699303,509,356
126562,2003,3028,118.976774,465,380
126562,2004,3300,118.223896,450,414
126562,2005,4224,831.954148,616,435
126562,2006,4330,906.798442,637,514
126562,2007,5054,984.695531,639,565
126562,2008,5484,1067.328874,705,597
126562,2009,5712,1161.661412,755,524
126562,2010,6216,1198.312863,816,522
126580,1991,2044,33.201361,156,270
126580,1992,2167,35.05173,159,241
126580,1993,2225,36.420682,161,252
126580,1995,2375,38.215483,181,283
126580,1996,2439,39.549367,180,295
126580,1997,2681,45.028436,208,400
126580,1998,2681,52.523497,219,500
126580,1999,2234,123.679767,206,524
126580,2000,2690,58.980889,214,551
126580,2001,2864,64.216824,222,596
126580,2002,3154,75.838655,259,658
126580,2003,3026,71.709142,251,694
126580,2004,3296,76.250785,266,726
126580,2005,3966,82.159797,296,737
126580,2006,4054,83.685026,247,693
126580,2007,4338,91.925186,263,676
126580,2008,4464,103.073555,305,815
126580,2009,4680,109.777738,317,742
126580,2010,5016,118.938522,317,798
126614,1991,3066,376.268767,909,2666
126614,1992,2560,416.592808,1024,2818
126614,1993,2574,440.037533,1081,2656
126614,1995,2770,473.232821,1093,3359
126614,1996,2840,501.016024,1084,3224
126614,1997,2939,526.278582,1063,3456
126614,1998,3038,575.821964,1094,3483
126614,1999,2444,576.711199,1076,3768
126614,2000,2514,639.080989,1076,4131
126614,2001,2614,662.543832,1076,3899
126614,2002,2776,671.695376,1127,4294
126614,2003,3192,692.178298,1105,4461
126614,2004,3480,711.9636,1108,4025
126614,2005,4446,768.570245,1115,3977
126614,2006,4554,790.615607,1166,4416
126614,2007,5418,836.65186,1223,4405
126614,2008,5922,875.935263,1368,4568
126614,2009,6446,941.566282,1395,4285
126614,2010,7018,994.55599,1385,4000
126818,1991,2362,311.329,935,1773
126818,1992,2511,334.083,937,1872
126818,1993,2558,338.402,926,1803
126818,1995,2771,393.350031,935,2155
126818,1996,2847,411.101,948,2299
126818,1997,2925,418.434,939,2230
126818,1998,2986,475.616,919,2590
126818,1999,2340,467.996,921,2642
126818,2000,2408,503.418639,927.5,2710
126818,2001,2502,516.181845,934,3112
126818,2002,2655,583.403,898,3159
126818,2003,2908,602.093883,1088,3142
126818,2004,2940,603.520584,1099,3412
126818,2005,3381,586.291923,1099,2994
126818,2006,3466,622.828032,1122,3136
126818,2007,4040,662.786257,1136,3659
126818,2008,4424,738.295377,1184,3479
126818,2009,4822,782.39672,1175,3303
126818,2010,5256,777.275616,1175,3339
127060,1991,12990,107.560545,375,396
127060,1992,13572,114.917148,374,425
127060,1993,14472,122.270185,378,438
127060,1995,16056,143.853468,389,506
127060,1996,16848,155.05437,402,515
127060,1997,17640,149.838334,403,495
127060,1998,18468,149.591347,405,598
127060,1999,18936,157.042626,402,671
127060,2000,20052,181.51124,413.5,764
127060,2001,21456,201.442211,425,749
127060,2002,22680,209.655586,439,803
127060,2003,24264,227.729095,440,850
127060,2004,25956,245.2528,463,924
127060,2005,27756,261.203975,488,895
127060,2006,29628,279.972205,534,900
127060,2007,31428,292.974326,574,727
127060,2008,32976,312.236408,586,796
127060,2009,34596,325.561654,612,829
127060,2010,35604,327.27269,635,866
127185,1991,1550,26.082223,167,731
127185,1992,1701,28.016824,170,785
127185,1993,1777,32.295443,165,851
127185,1995,1904,35.840477,174,777
127185,1996,2050,37.479293,165,890
127185,1997,2084,38.188565,175,797
127185,1998,2110,41.777175,174,722
127185,1999,1676,46.310188,175,728
127185,2000,1724,45.243125,178,674
127185,2001,1792,49.481107,181,702
127185,2002,1902,48.033889,177,730
127185,2003,2020,51.202287,176,622
127185,2004,2270,47.97254,185,645
127185,2005,4862,51.335475,190,580
127185,2006,5102,51.048468,174,518
127185,2007,5138,54.294316,171,565
127185,2008,2846,57.932171,175,475
127185,2009,3102,60.798808,183,515
127185,2010,3380,60.285036,167,552
127565,1991,1483,62.91045,362,1004
127565,1992,1709,69.635175,372,905
127565,1993,1749,70.779798,370,968
127565,1995,1850,75.320438,385,801
127565,1996,1942,80.986213,364,891
127565,1997,1976,87.557281,376,1016
127565,1998,2033,92.386016,381,935
127565,1999,1718,98.380516,386,989
127565,2000,1768,98.110756,416,950
127565,2001,1893,106.064514,446,1087
127565,2002,1925,102.255155,489,1143
127565,2003,2021,107.176515,392,1209
127565,2004,2044,103.893242,395,1242
127565,2005,2191,107.255792,431,1201
127565,2006,2246,107.91832,458,1014
127565,2007,2432,116.538553,500,1287
127565,2008,2615,124.675459,516,1218
127565,2009,2850,134.640006,509,1168
127565,2010,3107,140.542231,517,1086
127741,1991,1926,89.940724,458,1365
127741,1992,2027,94.236719,447,1168
127741,1993,2114,94.968098,467,1372
127741,1995,2408,104.066212,463,1456
127741,1996,2542,114.001645,445,1365
127741,1997,2578,112.227271,445,1543
127741,1998,2652,116.271996,452,1825
127741,1999,2014,123.679767,461,1892
127741,2000,2072,128.89674,444,1748
127741,2001,2155,132.826733,427,1740
127741,2002,2290,126.487537,452,1622
127741,2003,2520,128.970239,410,1747
127741,2004,2850,127.915555,412,1906
127741,2005,3192,130.728738,400,1987
127741,2006,3276,146.158663,446,1950
127741,2007,3600,146.97813,438,1722
127741,2008,3942,157.570463,458,1613
127741,2009,4296,168.611766,488,1696
127741,2010,4680,183.537278,498,1537
128106,1991,1725,33.59886,171,386
128106,1992,1833,34.773687,164,433
128106,1993,1878,38.655854,170,466
128106,1995,2080,44.043485,175,377
128106,1996,2149,46.021248,168,381
128106,1997,2186,46.091093,171,369
128106,1998,2219,48.251459,164,350
128106,1999,1808,71.658569,165,391
128106,2000,1860,50.109783,161.5,392
128106,2001,1940,51.574996,158,353
128106,2002,2060,50.763605,160,383
128106,2003,1873,48.668116,161,422
128106,2004,2524,48.243761,158,454
128106,2005,2903,49.106477,160,382
128106,2006,2975,51.260561,168,349
128106,2007,3184,51.233298,155,314
128106,2008,3422,55.620998,177,517
128106,2009,3732,66.771502,180,521
128106,2010,4068,66.414622,180,486
128744,1991,12774,62.2698,152,81
128744,1992,12880,42.828,91,3
128744,1993,12905,33.997,90,37
128744,1995,13124,41.791,83,37
128744,1996,13144,37.647488,83,25
128744,1997,13644,31.709,88,49
128744,1998,14041,32.247,99,30
128744,1999,13800,35.537,94,42
128744,2000,14150,35.805,89,45
128744,2001,14720,36.862,84,20
128744,2002,15604,37.399,86,48
128744,2003,17008,44.823,87,67
128744,2004,18300,38.55,88,62
128744,2005,19200,41.752,89,78
128744,2006,20250,47.985,102,72
128744,2007,21150,54.289,114,70
128744,2008,22500,66.795,117,72
128744,2009,23400,73.673,125,75
128744,2010,24300,73.803,120,93
128771,1991,2414,62.489637,396,914
128771,1992,2804,65.585739,383,801
128771,1993,2976,67.25079,390,714
128771,1995,3266,75.605881,387,843
128771,1996,3542,74.80828,367,886
128771,1997,3614,82.981808,354,948
128771,1998,3670,98.982177,377,1063
128771,1999,2062,106.164734,379,932
128771,2000,2142,120.849151,385,1001
128771,2001,2226,118.533213,391,975
128771,2002,2314,135.366475,400,1188
128771,2003,2648,150.414226,395,906
128771,2004,2862,164.912631,409,977
128771,2005,3034,209.640469,416,1050
128771,2006,3187,176.126949,417,1008
