unitid,instnm,semester,quarter,year,yearofsem,after
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,1995,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,1996,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,1997,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,1998,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,1999,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,2000,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,2001,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,2002,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,2003,NA,NA
106485,UNIVERSITY OF ARKANSAS AT MONTICELLO,1,0,2004,NA,NA
106485,University of Arkansas at Monticello,1,0,2005,NA,NA
106485,University of Arkansas at Monticello,1,0,2006,NA,NA
106485,University of Arkansas at Monticello,1,0,2007,NA,NA
106485,University of Arkansas at Monticello,1,0,2008,NA,NA
106485,University of Arkansas at Monticello,1,0,2009,NA,NA
106485,University of Arkansas at Monticello,1,0,2010,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,1991,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,1992,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,1993,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,1995,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,1996,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,1997,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,1998,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,1999,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,2000,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,2001,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,2002,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,2003,NA,NA
106704,UNIVERSITY OF CENTRAL ARKANSAS,1,0,2004,NA,NA
106704,University of Central Arkansas,1,0,2005,NA,NA
106704,University of Central Arkansas,1,0,2006,NA,NA
106704,University of Central Arkansas,1,0,2007,NA,NA
106704,University of Central Arkansas,1,0,2008,NA,NA
106704,University of Central Arkansas,1,0,2009,NA,NA
106704,University of Central Arkansas,1,0,2010,NA,NA
107044,HARDING UNIVERSITY,1,0,1991,NA,NA
107044,HARDING UNIVERSITY,1,0,1992,NA,NA
107044,HARDING UNIVERSITY,1,0,1993,NA,NA
107044,HARDING UNIVERSITY,1,0,1995,NA,NA
107044,HARDING UNIVERSITY,1,0,1996,NA,NA
107044,HARDING UNIVERSITY,1,0,1997,NA,NA
107044,HARDING UNIVERSITY,1,0,1998,NA,NA
107044,HARDING UNIVERSITY,1,0,1999,NA,NA
107044,HARDING UNIVERSITY,1,0,2000,NA,NA
107044,HARDING UNIVERSITY,1,0,2001,NA,NA
107044,HARDING UNIVERSITY,1,0,2002,NA,NA
107044,HARDING UNIVERSITY,1,0,2003,NA,NA
107044,HARDING UNIVERSITY,1,0,2004,NA,NA
107044,Harding University,1,0,2005,NA,NA
107044,Harding University,1,0,2006,NA,NA
107044,Harding University,1,0,2007,NA,NA
107044,Harding University,1,0,2008,NA,NA
107044,Harding University,1,0,2009,NA,NA
107044,Harding University,1,0,2010,NA,NA
107080,HENDRIX COLLEGE,0,1,1991,2002,0
107080,HENDRIX COLLEGE,0,1,1992,2002,0
107080,HENDRIX COLLEGE,0,1,1993,2002,0
107080,HENDRIX COLLEGE,0,1,1995,2002,0
107080,HENDRIX COLLEGE,0,1,1996,2002,0
107080,HENDRIX COLLEGE,0,1,1997,2002,0
107080,HENDRIX COLLEGE,0,1,1998,2002,0
107080,HENDRIX COLLEGE,0,1,1999,2002,0
107080,HENDRIX COLLEGE,0,1,2000,2002,0
107080,HENDRIX COLLEGE,0,1,2001,2002,0
107080,HENDRIX COLLEGE,1,0,2002,2002,1
107080,HENDRIX COLLEGE,1,0,2003,2002,1
107080,HENDRIX COLLEGE,1,0,2004,2002,1
107080,Hendrix College,1,0,2005,2002,1
107080,Hendrix College,1,0,2006,2002,1
107080,Hendrix College,1,0,2007,2002,1
107080,Hendrix College,1,0,2008,2002,1
107080,Hendrix College,1,0,2009,2002,1
107080,Hendrix College,1,0,2010,2002,1
107141,JOHN BROWN UNIVERSITY,1,0,1991,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,1992,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,1993,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,1995,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,1996,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,1997,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,1998,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,1999,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,2000,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,2001,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,2002,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,2003,NA,NA
107141,JOHN BROWN UNIVERSITY,1,0,2004,NA,NA
107141,John Brown University,1,0,2005,NA,NA
107141,John Brown University,1,0,2006,NA,NA
107141,John Brown University,1,0,2007,NA,NA
107141,John Brown University,1,0,2008,NA,NA
107141,John Brown University,1,0,2009,NA,NA
107141,John Brown University,1,0,2010,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,1991,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,1992,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,1993,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,1995,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,1996,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,1997,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,1998,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,1999,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,2000,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,2001,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,2002,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,2003,NA,NA
107512,OUACHITA BAPTIST UNIVERSITY,1,0,2004,NA,NA
107512,Ouachita Baptist University,1,0,2005,NA,NA
107512,Ouachita Baptist University,1,0,2006,NA,NA
107512,Ouachita Baptist University,1,0,2007,NA,NA
107512,Ouachita Baptist University,1,0,2008,NA,NA
107512,Ouachita Baptist University,1,0,2009,NA,NA
107512,Ouachita Baptist University,1,0,2010,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,1991,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,1992,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,1993,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,1995,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,1996,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,1997,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,1998,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,1999,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,2000,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,2001,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,2002,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,2003,NA,NA
107558,UNIVERSITY OF THE OZARKS,1,0,2004,NA,NA
107558,University of the Ozarks,1,0,2005,NA,NA
107558,University of the Ozarks,1,0,2006,NA,NA
107558,University of the Ozarks,1,0,2007,NA,NA
107558,University of the Ozarks,1,0,2008,NA,NA
107558,University of the Ozarks,1,0,2009,NA,NA
107558,University of the Ozarks,1,0,2010,NA,NA
110097,BIOLA UNIVERSITY,1,0,1991,NA,NA
110097,BIOLA UNIVERSITY,1,0,1992,NA,NA
110097,BIOLA UNIVERSITY,1,0,1993,NA,NA
110097,BIOLA UNIVERSITY,1,0,1995,NA,NA
110097,BIOLA UNIVERSITY,1,0,1996,NA,NA
110097,BIOLA UNIVERSITY,1,0,1997,NA,NA
110097,BIOLA UNIVERSITY,1,0,1998,NA,NA
110097,BIOLA UNIVERSITY,1,0,1999,NA,NA
110097,BIOLA UNIVERSITY,1,0,2000,NA,NA
110097,BIOLA UNIVERSITY,1,0,2001,NA,NA
110097,BIOLA UNIVERSITY,1,0,2002,NA,NA
110097,BIOLA UNIVERSITY,1,0,2003,NA,NA
110097,BIOLA UNIVERSITY,1,0,2004,NA,NA
110097,Biola University,1,0,2005,NA,NA
110097,Biola University,1,0,2006,NA,NA
110097,Biola University,1,0,2007,NA,NA
110097,Biola University,1,0,2008,NA,NA
110097,Biola University,1,0,2009,NA,NA
110097,Biola University,1,0,2010,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,1991,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,1992,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,1993,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,1995,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,1996,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,1997,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,1998,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,1999,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,2000,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,2001,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,2002,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,2003,NA,NA
110404,CALIFORNIA INSTITUTE OF TECHNOLOGY,0,1,2004,NA,NA
110404,California Institute of Technology,0,1,2005,NA,NA
110404,California Institute of Technology,0,1,2006,NA,NA
110404,California Institute of Technology,0,1,2007,NA,NA
110404,California Institute of Technology,0,1,2008,NA,NA
110404,California Institute of Technology,0,1,2009,NA,NA
110404,California Institute of Technology,0,1,2010,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,1991,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,1992,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,1993,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,1995,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,1996,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,1997,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,1998,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,1999,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,2000,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,2001,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,2002,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO,0,1,2003,NA,NA
110422,CALIFORNIA POLYTECHNIC STATE UNIVERSITY-SAN LUIS OBISPO,0,1,2004,NA,NA
110422,California Polytechnic State University-San Luis Obispo,0,1,2005,NA,NA
110422,California Polytechnic State University-San Luis Obispo,0,1,2006,NA,NA
110422,California Polytechnic State University-San Luis Obispo,0,1,2007,NA,NA
110422,California Polytechnic State University-San Luis Obispo,0,1,2008,NA,NA
110422,California Polytechnic State University-San Luis Obispo,0,1,2009,NA,NA
110422,California Polytechnic State University-San Luis Obispo,0,1,2010,NA,NA
110486,CALIFORNIA STATE COLLEGE-BAKERSFIELD,0,1,1991,NA,NA
110486,CALIFORNIA STATE BAKERSFIELD UNIVERSITY,0,1,1992,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,1993,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,1995,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,1996,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,1997,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,1998,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,1999,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,2000,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,2001,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,2002,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,2003,NA,NA
110486,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,0,1,2004,NA,NA
110486,California State University-Bakersfield,0,1,2005,NA,NA
110486,California State University-Bakersfield,0,1,2006,NA,NA
110486,California State University-Bakersfield,0,1,2007,NA,NA
110486,California State University-Bakersfield,0,1,2008,NA,NA
110486,California State University-Bakersfield,0,1,2009,NA,NA
110486,California State University-Bakersfield,0,1,2010,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,1991,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,1992,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,1993,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,1995,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,1996,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,1997,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,1998,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,1999,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,2000,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,2001,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,2002,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,2003,NA,NA
110495,CALIFORNIA STATE UNIVERSITY-STANISLAUS,1,0,2004,NA,NA
110495,California State University-Stanislaus,1,0,2005,NA,NA
110495,California State University-Stanislaus,1,0,2006,NA,NA
110495,California State University-Stanislaus,1,0,2007,NA,NA
110495,California State University-Stanislaus,1,0,2008,NA,NA
110495,California State University-Stanislaus,1,0,2009,NA,NA
110495,California State University-Stanislaus,1,0,2010,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,1991,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,1992,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,1993,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,1995,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,1996,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,1997,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,1998,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,1999,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,2000,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,2001,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,2002,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,2003,NA,NA
110510,CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,0,1,2004,NA,NA
110510,California State University-San Bernardino,0,1,2005,NA,NA
110510,California State University-San Bernardino,0,1,2006,NA,NA
110510,California State University-San Bernardino,0,1,2007,NA,NA
110510,California State University-San Bernardino,0,1,2008,NA,NA
110510,California State University-San Bernardino,0,1,2009,NA,NA
110510,California State University-San Bernardino,0,1,2010,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA,0,1,1991,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA,0,1,1992,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,1993,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,1995,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,1996,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,1997,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,1998,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,1999,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,2000,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,2001,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,2002,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,2003,NA,NA
110529,CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA,0,1,2004,NA,NA
110529,California State Polytechnic University-Pomona,0,1,2005,NA,NA
110529,California State Polytechnic University-Pomona,0,1,2006,NA,NA
110529,California State Polytechnic University-Pomona,0,1,2007,NA,NA
110529,California State Polytechnic University-Pomona,0,1,2008,NA,NA
110529,California State Polytechnic University-Pomona,0,1,2009,NA,NA
110529,California State Polytechnic University-Pomona,0,1,2010,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,1991,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,1992,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,1993,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,1995,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,1996,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,1997,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,1998,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,1999,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,2000,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,2001,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,2002,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,2003,NA,NA
110538,CALIFORNIA STATE UNIVERSITY-CHICO,1,0,2004,NA,NA
110538,California State University-Chico,1,0,2005,NA,NA
110538,California State University-Chico,1,0,2006,NA,NA
110538,California State University-Chico,1,0,2007,NA,NA
110538,California State University-Chico,1,0,2008,NA,NA
110538,California State University-Chico,1,0,2009,NA,NA
110538,California State University-Chico,1,0,2010,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,1991,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,1992,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,1993,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,1995,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,1996,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,1997,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,1998,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,1999,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,2000,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,2001,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,2002,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,2003,NA,NA
110547,CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS,1,0,2004,NA,NA
110547,California State University-Dominguez Hills,1,0,2005,NA,NA
110547,California State University-Dominguez Hills,1,0,2006,NA,NA
110547,California State University-Dominguez Hills,1,0,2007,NA,NA
110547,California State University-Dominguez Hills,1,0,2008,NA,NA
110547,California State University-Dominguez Hills,1,0,2009,NA,NA
110547,California State University-Dominguez Hills,1,0,2010,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,1991,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,1992,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,1993,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,1995,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,1996,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,1997,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,1998,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,1999,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,2000,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,2001,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,2002,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,2003,NA,NA
110556,CALIFORNIA STATE UNIVERSITY-FRESNO,1,0,2004,NA,NA
110556,California State University-Fresno,1,0,2005,NA,NA
110556,California State University-Fresno,1,0,2006,NA,NA
110556,California State University-Fresno,1,0,2007,NA,NA
110556,California State University-Fresno,1,0,2008,NA,NA
110556,California State University-Fresno,1,0,2009,NA,NA
110556,California State University-Fresno,1,0,2010,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,1991,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,1992,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,1993,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,1995,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,1996,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,1997,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,1998,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,1999,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,2000,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,2001,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,2002,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,2003,NA,NA
110565,CALIFORNIA STATE UNIVERSITY-FULLERTON,1,0,2004,NA,NA
110565,California State University-Fullerton,1,0,2005,NA,NA
110565,California State University-Fullerton,1,0,2006,NA,NA
110565,California State University-Fullerton,1,0,2007,NA,NA
110565,California State University-Fullerton,1,0,2008,NA,NA
110565,California State University-Fullerton,1,0,2009,NA,NA
110565,California State University-Fullerton,1,0,2010,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,1991,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,1992,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,1993,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,1995,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,1996,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,1997,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,1998,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,1999,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,2000,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,2001,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,2002,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-HAYWARD,0,1,2003,NA,NA
110574,CALIFORNIA STATE UNIVERSITY-EAST BAY,0,1,2004,NA,NA
110574,California State University-East Bay,0,1,2005,NA,NA
110574,California State University-East Bay,0,1,2006,NA,NA
110574,California State University-East Bay,0,1,2007,NA,NA
110574,California State University-East Bay,0,1,2008,NA,NA
110574,California State University-East Bay,0,1,2009,NA,NA
110574,California State University-East Bay,0,1,2010,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,1991,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,1992,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,1993,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,1995,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,1996,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,1997,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,1998,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,1999,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,2000,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,2001,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,2002,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,2003,NA,NA
110583,CALIFORNIA STATE UNIVERSITY-LONG BEACH,1,0,2004,NA,NA
110583,California State University-Long Beach,1,0,2005,NA,NA
110583,California State University-Long Beach,1,0,2006,NA,NA
110583,California State University-Long Beach,1,0,2007,NA,NA
110583,California State University-Long Beach,1,0,2008,NA,NA
110583,California State University-Long Beach,1,0,2009,NA,NA
110583,California State University-Long Beach,1,0,2010,NA,NA
110592,CALIFORNIA STATE UNIVERSITY-LOS ANGELES,0,1,1991,NA,NA
110592,CALIFORNIA STATE UNIVERSITY-LOS ANGELES,0,1,1992,NA,NA
110592,CALIFORNIA STATE UNIVERSITY-LOS ANGELES,0,1,1993,NA,NA
110592,CALIFORNIA STATE UNIVERSITY-LOS ANGELES,0,1,1995,NA,NA
110592,CALIFORNIA STATE UNIVERSITY-LOS ANGELES,0,1,1996,NA,NA
110592,CALIFORNIA STATE UNIVERSITY-LOS ANGELES,0,1,1997,NA,NA
